"ASV","treatment","Est","pval","pval.holm","SE","t.val","sampletype","week"
"ASV108","Intercept",-3.01748270004968,0.138391941677732,0.892313138641207,1.3241533794522,-2.35131303123616,"feces","Week 1"
"ASV108","la",0.182745777816984,0.440059611290687,0.996789019806742,1.87263566788346,0.0852632922184176,"feces","Week 1"
"ASV108","lg",11.1670355684938,0.000412491236249988,0.0881577158932298,1.87263566788346,6.53906486415147,"feces","Week 1"
"ASV109","cdiff",-3.45552630314467,0.231736047527748,1,2.29476505564997,-1.57427090340795,"feces","Week 1"
"ASV109","Intercept",1.64666373074885,0.344390455252802,1,1.62264393208002,1.15419774054257,"feces","Week 1"
"ASV109","la",2.72093736503829,0.272169993919325,1,2.29476505564997,1.22687493974793,"feces","Week 1"
"ASV109","lg",0.0866774645105745,0.727414591859223,1,2.29476505564997,0.0386145237483839,"feces","Week 1"
"ASV11","cdiff",-10.7436436792747,5.70134099466549e-05,0.0129541017738974,1.12709433489783,-11.5618158427885,"feces","Week 1"
"ASV11","Intercept",7.66106449725268,0.000212207762627708,0.0309628182298007,0.796976047243198,12.1209271730653,"feces","Week 1"
"ASV11","la",1.09827389580711,0.306874502882584,1,1.12709433489783,1.21560387877417,"feces","Week 1"
"ASV11","lg",1.04565269026066,0.326231862892082,1,1.12709433489783,1.1546481461632,"feces","Week 1"
"ASV110","cdiff",-0.0350207129148855,0.435570256959525,0.998122840429408,1.83002607164024,-0.116173818924596,"feces","Week 1"
"ASV110","Intercept",-2.88731167049654,0.13394833089595,0.924763119759868,1.29402384500499,-2.24435205451828,"feces","Week 1"
"ASV110","la",-0.16878818904407,0.48029623015761,0.993870362046019,1.83002607164024,-0.17424404681201,"feces","Week 1"
"ASV110","lg",10.3037966546466,0.00118835217266011,0.0998990242572412,1.83002607164024,6.15697715430658,"feces","Week 1"
"ASV111","cdiff",-9.37271114153389,0.000511523698697835,0.110330994905169,1.48280332784309,-7.17683464171679,"feces","Week 1"
"ASV111","Intercept",6.41182439061927,0.000831411058395894,0.133356944189647,1.04850028828383,7.11329211903691,"feces","Week 1"
"ASV111","la",-0.834679289565892,0.543874892219688,1,1.48280332784309,-0.664217279018322,"feces","Week 1"
"ASV111","lg",-9.9346445882845,0.000741146864394109,0.064292105296191,1.48280332784309,-7.57490525572356,"feces","Week 1"
"ASV112","cdiff",-1.20492040689138,0.0599407727414346,1,0.561786926476469,-2.1593863382872,"feces","Week 1"
"ASV112","Intercept",6.50179833136647,2.51833337902567e-09,7.66386094066151e-07,0.39724334529346,16.5131567675076,"feces","Week 1"
"ASV112","la",-1.14655276644541,0.0733954160272822,1,0.561786926476469,-2.06123507542557,"feces","Week 1"
"ASV112","lg",-1.88232830459578,0.00725984404556537,0.856542845922503,0.561786926476469,-3.37854088206188,"feces","Week 1"
"ASV113","cdiff",-0.162716474464266,0.534094030856414,0.994026960685521,2.15861747839257,-0.0799524442208415,"feces","Week 1"
"ASV113","Intercept",-2.86361669716636,0.18502427910708,0.941430715268819,1.52637305695919,-1.9637634391028,"feces","Week 1"
"ASV113","la",10.5461108401418,0.00251214888827589,0.252216937100632,2.15861747839257,5.26449158179784,"feces","Week 1"
"ASV113","lg",0.594543193243328,0.456105257355287,0.996186160460412,2.15861747839257,0.372124538594221,"feces","Week 1"
"ASV114","cdiff",-0.355986515695432,0.530444254813708,1,2.51236957399107,-0.140544857446184,"feces","Week 1"
"ASV114","Intercept",-2.91239672531831,0.227334930261407,0.968633499904868,1.77651356261585,-1.68048507195282,"feces","Week 1"
"ASV114","la",6.43036975324151,0.0633921411519167,0.898882708184904,2.51236957399108,2.71361165656849,"feces","Week 1"
"ASV114","lg",-0.622638098686268,0.534641163042332,1,2.51236957399108,-0.26801133795387,"feces","Week 1"
"ASV115","cdiff",-1.94834434287153,0.502423182446282,1,2.75098738123686,-0.704124141230591,"feces","Week 1"
"ASV115","Intercept",6.5426051127948,0.00901301446050818,0.733155114525191,1.9452418322312,3.5067294280669,"feces","Week 1"
"ASV115","la",-7.72227671680575,0.0207049639616279,0.983832531234569,2.75098738123686,-2.86228895485651,"feces","Week 1"
"ASV115","lg",-10.2172386555272,0.00609246786832812,0.607840092212256,2.75098738123686,-3.84190701818293,"feces","Week 1"
"ASV116","cdiff",-9.50394113658158,0.00292668812932375,0.234298970475825,1.91218180345771,-5.63000190123195,"feces","Week 1"
"ASV116","Intercept",6.300273814222,0.00403176714035257,0.284997744745644,1.35211672008647,5.36753439519862,"feces","Week 1"
"ASV116","la",-9.2587427813416,0.00360017065007713,0.278071882802442,1.91218180345771,-5.4443639051368,"feces","Week 1"
"ASV116","lg",-9.885311723282,0.00186843992356577,0.195554512068768,1.91218180345771,-5.80151414974962,"feces","Week 1"
"ASV117","cdiff",0.682430675164413,0.489337216777319,1,1.06954795961244,0.789494416704787,"feces","Week 1"
"ASV117","Intercept",4.36267686169427,0.00309829925875369,0.17091785993597,0.756284615046195,7.11216085611402,"feces","Week 1"
"ASV117","la",2.48941453973792,0.061182024630109,0.852617192826188,1.06954795961245,2.85202446117105,"feces","Week 1"
"ASV117","lg",-7.96605810952816,0.000327244705847731,0.0451508050682039,1.06954795961245,-8.79522180380719,"feces","Week 1"
"ASV118","cdiff",7.95081400962687,0.00825093482657304,0.527649511237172,2.04415543748374,4.24652622289423,"feces","Week 1"
"ASV118","Intercept",-2.78651805006179,0.182013812990965,0.952120820025771,1.44543617164411,-2.04105629813545,"feces","Week 1"
"ASV118","la",4.66604485307082,0.099753380827887,0.894099196805094,2.04415543748374,2.54434749953052,"feces","Week 1"
"ASV118","lg",-1.01222635845099,0.421538776716921,0.995323038121421,2.04415543748374,-0.51558290208258,"feces","Week 1"
"ASV119","cdiff",5.54655791451386,0.110000073119271,0.992754404515271,2.80528779624673,2.06448001247476,"feces","Week 1"
"ASV119","Intercept",-2.65110359259966,0.294823573573946,1,1.98363802390593,-1.35100184075244,"feces","Week 1"
"ASV119","la",-0.542542676298454,0.574548840978499,1,2.80528779624673,-0.196691826439822,"feces","Week 1"
"ASV119","lg",2.92612274472989,0.363666063102926,1,2.80528779624673,1.11437549085882,"feces","Week 1"
"ASV12","cdiff",-12.4229397433565,0.000312656567074536,0.0379506894221984,1.58442485065733,-9.06231796114593,"feces","Week 1"
"ASV12","Intercept",9.3909990659118,0.000248361674491688,0.0349665250283345,1.12035755618028,9.92431972474992,"feces","Week 1"
"ASV12","la",-3.6745668180604,0.0577298642175166,0.883108918906128,1.58442485065733,-2.74301396206002,"feces","Week 1"
"ASV12","lg",-13.0013557033226,8.11039231951136e-05,0.0202944208804049,1.58442485065733,-9.51144054073202,"feces","Week 1"
"ASV120","cdiff",6.39048213575771,0.0340712019582002,0.782203510535528,2.09518917782774,3.25785433544417,"feces","Week 1"
"ASV120","Intercept",-2.9241417837563,0.167785763567078,0.946998413728724,1.48152247551066,-1.99497705645858,"feces","Week 1"
"ASV120","la",9.77486490604444,0.00195063325112734,0.272281485275171,2.09518917782774,4.90202869270964,"feces","Week 1"
"ASV120","lg",8.14038679383752,0.00585004966246008,0.521414893068343,2.09518917782774,4.07005252795823,"feces","Week 1"
"ASV121","cdiff",11.4420618381326,0.00167666196534063,0.07914973559142,1.87147410347582,6.65921194162009,"feces","Week 1"
"ASV121","Intercept",-3.03534315269135,0.129862548320958,0.86721847488034,1.32333202938277,-2.43648577271642,"feces","Week 1"
"ASV121","la",-0.0464022474034023,0.417902816137755,0.993338198787947,1.87147410347582,0.00152006883720793,"feces","Week 1"
"ASV121","lg",-0.323494503224665,0.442317859049414,0.993123004447644,1.87147410347582,-0.159486657340983,"feces","Week 1"
"ASV122","cdiff",8.97285430164072,0.0046758190963171,0.463501033338322,2.16024040183927,4.44613999162315,"feces","Week 1"
"ASV122","Intercept",-2.89572988583356,0.178262357228229,0.934463585820359,1.5275206371337,-2.0051043384122,"feces","Week 1"
"ASV122","la",3.98707591450866,0.16645102775213,0.948482618524449,2.16024040183927,1.99606236895782,"feces","Week 1"
"ASV122","lg",2.33389662997564,0.345017842169805,0.977322247004678,2.16024040183927,1.24501230662243,"feces","Week 1"
"ASV123","cdiff",-3.52459084729758,0.246601659810816,1,2.72356283812588,-1.32356530747702,"feces","Week 1"
"ASV123","Intercept",4.80979468828123,0.0469458650627099,0.942727854146215,1.92584975182649,2.63425206930377,"feces","Week 1"
"ASV123","la",-7.52967411376736,0.0306572369595457,0.91121628147536,2.72356283812588,-2.86143746073514,"feces","Week 1"
"ASV123","lg",0.249498919747874,0.86346824214011,1,2.72356283812588,0.0665646895611566,"feces","Week 1"
"ASV124","cdiff",-6.74400281067828,0.00673838381427445,0.50844111427645,1.71162335449349,-4.27955282861179,"feces","Week 1"
"ASV124","Intercept",3.8228093505165,0.0206187418686706,0.685677265243264,1.21030048079961,3.59997689740942,"feces","Week 1"
"ASV124","la",-7.02902507062934,0.00821425769325785,0.45110816344733,1.71162335449349,-4.5298863828215,"feces","Week 1"
"ASV124","lg",-0.737616461667724,0.644635400023222,1,1.71162335449349,-0.494202485796244,"feces","Week 1"
"ASV125","cdiff",-6.97832280165979,0.0170379356940523,0.743584765318052,2.15683652164829,-3.42583765691231,"feces","Week 1"
"ASV125","Intercept",3.90127495530229,0.0356068543580989,0.924779678584261,1.52511373036832,2.75045764808312,"feces","Week 1"
"ASV125","la",-0.798851971432906,0.709195878282349,1,2.15683652164829,-0.3488975002711,"feces","Week 1"
"ASV125","lg",-7.7565619248258,0.0106597193998331,0.600584259202997,2.15683652164829,-3.79569682692799,"feces","Week 1"
"ASV127","cdiff",4.466488918155,0.213656715838852,0.981172460805971,2.85584256221681,1.69725473112584,"feces","Week 1"
"ASV127","Intercept",-2.792584184236,0.282436719119587,0.985068382380908,2.01938564174467,-1.42783593078278,"feces","Week 1"
"ASV127","la",-0.127829641867497,0.550895085379981,1,2.85584256221681,-0.028850715645196,"feces","Week 1"
"ASV127","lg",-0.943209300579199,0.556804906053024,1,2.85584256221681,-0.306663424463615,"feces","Week 1"
"ASV128","cdiff",3.75670213481275,0.213821871307757,0.988531715516919,2.40547137917802,1.66071161699006,"feces","Week 1"
"ASV128","Intercept",-2.97583530389797,0.200208600435509,0.97824875535427,1.70092512416693,-1.75652964192525,"feces","Week 1"
"ASV128","la",9.0513566894626,0.0065666300979443,0.58333697360758,2.40547137917802,3.93511720102968,"feces","Week 1"
"ASV128","lg",-0.785917724636349,0.497886951596281,0.99385845608962,2.40547137917802,-0.366104969447351,"feces","Week 1"
"ASV129","cdiff",-0.188767239696494,0.758188500853641,1,2.34715747953686,-0.085156682641504,"feces","Week 1"
"ASV129","Intercept",3.56477299366609,0.0896587937184228,0.95902935894626,1.65969097029324,2.33611531882488,"feces","Week 1"
"ASV129","la",1.1585798721276,0.647666585739445,1,2.34715747953686,0.477595676079964,"feces","Week 1"
"ASV129","lg",-7.22312142273519,0.0237163705956015,0.806391707484398,2.34715747953686,-3.23637295018869,"feces","Week 1"
"ASV13","cdiff",-0.153155669436184,0.475163144428564,0.987532688503414,1.82154004369604,-0.0957426960404838,"feces","Week 1"
"ASV13","Intercept",-3.00309106705199,0.127714974823845,0.873722745638038,1.28802331710031,-2.44490689143428,"feces","Week 1"
"ASV13","la",0.0500480097326874,0.432313338530489,0.992393541998436,1.82154004369604,0.0202905662828639,"feces","Week 1"
"ASV13","lg",13.5088138602052,9.92560723984774e-05,0.025154029115908,1.82154004369604,8.24008654517771,"feces","Week 1"
"ASV130","cdiff",2.10352952308931,0.404752286842735,0.998559158220685,2.31140957329374,1.01915477620921,"feces","Week 1"
"ASV130","Intercept",-3.1240698874417,0.177856350178649,0.965977806329586,1.63441338337551,-1.95498301166789,"feces","Week 1"
"ASV130","la",11.6696712743535,0.0012338704997427,0.205712025317839,2.31140957329375,5.32426952869968,"feces","Week 1"
"ASV130","lg",-0.483517637867693,0.512206390091799,1,2.31140957329375,-0.217182110746527,"feces","Week 1"
"ASV131","cdiff",4.7301735434748,0.203389343996549,0.997652398593924,3.07322088255437,1.63401310258399,"feces","Week 1"
"ASV131","Intercept",-2.82733549489899,0.288215374793713,1,2.1730953261383,-1.32491590334058,"feces","Week 1"
"ASV131","la",6.59574768547794,0.0831854293851153,0.984711823242254,3.07322088255437,2.247364907158,"feces","Week 1"
"ASV131","lg",-0.843215403230525,0.620219179233285,1,3.07322088255437,-0.292393671424542,"feces","Week 1"
"ASV133","cdiff",-0.258393052555204,0.448576912062346,0.993396614595589,1.90983744743499,-0.144008544387924,"feces","Week 1"
"ASV133","Intercept",-2.72845165983153,0.157003325348475,0.923811649547201,1.35045901004529,-2.09416757976818,"feces","Week 1"
"ASV133","la",-0.144734568397947,0.473432432039828,1,1.90983744743499,-0.0832528868316222,"feces","Week 1"
"ASV133","lg",7.08916877738571,0.00991209863616596,0.561302592166065,1.90983744743499,3.97437311325946,"feces","Week 1"
"ASV134","cdiff",-0.478507599279769,0.739353199239192,1,1.48392879765449,-0.346374209742664,"feces","Week 1"
"ASV134","Intercept",5.48559735761004,0.00142234431189076,0.188410957647025,1.04929611561949,5.70950641489183,"feces","Week 1"
"ASV134","la",0.707794407857702,0.617403797814347,1,1.48392879765449,0.525100701800574,"feces","Week 1"
"ASV134","lg",-7.50096484813653,0.000621530298927866,0.144930707809662,1.48392879765449,-5.29332499515825,"feces","Week 1"
"ASV135","cdiff",-9.28314894185779,0.00186135920705392,0.259092380215091,1.87236276666058,-5.44076707112634,"feces","Week 1"
"ASV135","Intercept",6.35517257042854,0.00273923419201839,0.270844928175258,1.3239604091469,5.38374104148768,"feces","Week 1"
"ASV135","la",-9.25230425868488,0.00233184789651737,0.232787087711819,1.87236276666058,-5.40437645973656,"feces","Week 1"
"ASV135","lg",-9.83978648618092,0.0015340989636693,0.195185526964834,1.87236276666058,-5.79582756913542,"feces","Week 1"
"ASV136","cdiff",-4.15539512421887,0.142645603132168,0.925416041326027,2.0760220612683,-2.24989037796793,"feces","Week 1"
"ASV136","Intercept",1.08825543632537,0.388598601383851,0.987488972322047,1.46796927741569,1.02247347852749,"feces","Week 1"
"ASV136","la",6.8069856594994,0.00941315572078768,0.79657144485477,2.0760220612683,3.4490693310859,"feces","Week 1"
"ASV136","lg",3.76584102585943,0.103952024395261,1,2.0760220612683,1.84500648520711,"feces","Week 1"
"ASV137","cdiff",7.04070002601248,0.0400189270130944,0.865732479690654,2.50582367550648,2.97746793462157,"feces","Week 1"
"ASV137","Intercept",-2.69071813318981,0.256957422562352,0.980197848724384,1.77188491340843,-1.54638832541631,"feces","Week 1"
"ASV137","la",-0.474699182320599,0.558540415953611,1,2.50582367550648,-0.198154630580494,"feces","Week 1"
"ASV137","lg",-1.12949892092041,0.514077664664541,1,2.50582367550648,-0.464619217155362,"feces","Week 1"
"ASV138","cdiff",-0.0385003377813881,0.508091353686393,1,2.10514993368046,-0.0396506751043416,"feces","Week 1"
"ASV138","Intercept",-3.03212030970239,0.150461152199276,0.951322631107042,1.48856579351986,-2.07216035627299,"feces","Week 1"
"ASV138","la",9.56224435143797,0.00239249127753806,0.337314112765805,2.10514993368046,4.8116999501676,"feces","Week 1"
"ASV138","lg",5.4419768317616,0.061899470051896,0.866899432167223,2.10514993368046,2.76182403326474,"feces","Week 1"
"ASV139","cdiff",7.61875026738494,0.00993982429108386,0.655397873401826,2.14230673237186,3.73612416932736,"feces","Week 1"
"ASV139","Intercept",-2.73046602400122,0.199733669542704,0.979120452933088,1.51483961784173,-1.82397465133355,"feces","Week 1"
"ASV139","la",8.70546753162151,0.0048107943833797,0.464918371814443,2.14230673237186,4.27967276003692,"feces","Week 1"
"ASV139","lg",3.09680465672854,0.263862706614021,0.985655582851368,2.14230673237186,1.58221677317118,"feces","Week 1"
"ASV14","cdiff",-0.966844381481521,0.612026975663811,1,1.970483436836,-0.526836600774344,"feces","Week 1"
"ASV14","Intercept",8.45025960672622,0.000601461287315354,0.0894240257386593,1.39334220040251,6.5199046433973,"feces","Week 1"
"ASV14","la",0.950366328299157,0.61637504703759,1,1.970483436836,0.520084802072812,"feces","Week 1"
"ASV14","lg",-4.39467832145102,0.0440709804275673,1,1.970483436836,-2.28131026553805,"feces","Week 1"
"ASV140","cdiff",8.86050026050399,7.79217056299503e-05,0.0217136064613816,1.13587064100001,8.50527924089951,"feces","Week 1"
"ASV140","Intercept",-2.7367960122253,0.0503842057769517,0.683884962628978,0.803181832801819,-3.48898389211818,"feces","Week 1"
"ASV140","la",10.0688426621506,3.36492389306396e-05,0.00938935564650713,1.13587064100001,9.69934681348788,"feces","Week 1"
"ASV140","lg",8.66875198728778,9.26602137103925e-05,0.0232369744074064,1.13587064100001,8.31582910030215,"feces","Week 1"
"ASV141","cdiff",-0.0515947165352094,0.363666250059226,0.983238277943908,1.55724527355103,-0.0936525638168719,"feces","Week 1"
"ASV141","Intercept",-3.11630364809687,0.0906357645912429,0.80547951160803,1.10113869289863,-2.92803058938735,"feces","Week 1"
"ASV141","la",8.65992983159017,0.000944874789387694,0.150272446726379,1.55724527355103,6.15414278172173,"feces","Week 1"
"ASV141","lg",7.41363732198006,0.00252466282132949,0.282609174438142,1.55724527355103,5.23645481898621,"feces","Week 1"
"ASV142","cdiff",2.76907331369798,0.316745139881585,0.995966054089364,2.27988739131126,1.29050597545099,"feces","Week 1"
"ASV142","Intercept",-2.68777690861042,0.210336168085867,0.988366343372474,1.6121238347379,-1.68321440694791,"feces","Week 1"
"ASV142","la",9.77351458830049,0.00247260784054197,0.403913972118194,2.27988739131126,4.45092062855503,"feces","Week 1"
"ASV142","lg",4.29164095017372,0.144509776017282,0.985957749293412,2.27988739131126,1.96731648199805,"feces","Week 1"
"ASV143","cdiff",-2.23503042330923,0.332740397855967,1,2.1394012141884,-1.04283027515231,"feces","Week 1"
"ASV143","Intercept",4.65362692049762,0.0170741691166034,0.779228308352478,1.51278510623135,3.29524717943662,"feces","Week 1"
"ASV143","la",-5.87948089309079,0.0256674500466888,0.975482283017575,2.1394012141884,-2.82179970870704,"feces","Week 1"
"ASV143","lg",0.491870006877477,0.811211049151614,1,2.1394012141884,0.246127632120018,"feces","Week 1"
"ASV144","cdiff",-0.550779374257369,0.519526866908231,1,2.49991479638883,-0.247623494055289,"feces","Week 1"
"ASV144","Intercept",-2.66675514098786,0.261474070248399,0.990671270862816,1.76770670491513,-1.55386680381495,"feces","Week 1"
"ASV144","la",2.71943695728789,0.341430069238378,0.997179684396659,2.49991479638883,1.20812100119786,"feces","Week 1"
"ASV144","lg",-1.01496070404368,0.462333863222749,1,2.49991479638883,-0.432663877574811,"feces","Week 1"
"ASV145","cdiff",5.70941507810189,0.0702180979633853,0.944491260530795,2.45430024973403,2.47486796770808,"feces","Week 1"
"ASV145","Intercept",-2.78471111454538,0.22527749862478,0.985350565410549,1.73545234965477,-1.64569100838382,"feces","Week 1"
"ASV145","la",-0.15104897329144,0.517766836010143,1,2.45430024973404,-0.0792112894274733,"feces","Week 1"
"ASV145","lg",4.91897789291991,0.118723011382034,0.964685221091897,2.45430024973404,2.14746586064204,"feces","Week 1"
"ASV146","cdiff",-0.0861044716028927,0.592183903115448,1,2.62255287080195,-0.0522611816447046,"feces","Week 1"
"ASV146","Intercept",-2.95556316110991,0.227678014362525,0.987471014152939,1.85442491896431,-1.58752899063951,"feces","Week 1"
"ASV146","la",7.54477155113868,0.0297646004146157,0.867570965169065,2.62255287080195,3.01117662676623,"feces","Week 1"
"ASV146","lg",-0.639352193999629,0.535007207950454,1,2.62255287080195,-0.27376596007319,"feces","Week 1"
"ASV147","cdiff",6.24638984407261,0.0647688149823214,0.954158915873872,2.56299253827942,2.57387311538368,"feces","Week 1"
"ASV147","Intercept",-2.93524084338645,0.217506433362321,0.993124619886209,1.8123094039479,-1.6442816914705,"feces","Week 1"
"ASV147","la",0.0235130092214987,0.557666308640482,1,2.56299253827942,-0.0162297986855512,"feces","Week 1"
"ASV147","lg",4.48619359144404,0.159658309407709,0.988591252740551,2.56299253827942,1.83811975806403,"feces","Week 1"
"ASV148","cdiff",-8.31459668883642,0.00169629450329359,0.163397389990465,1.53333349627338,-6.1445863098468,"feces","Week 1"
"ASV148","Intercept",5.12423907402413,0.00464158956526715,0.311260806909204,1.08423051303539,5.58741065696568,"feces","Week 1"
"ASV148","la",-0.0219971715453817,0.893514089252238,1,1.53333349627338,-0.0244410748019455,"feces","Week 1"
"ASV148","lg",-8.62421136081011,0.00119890785885532,0.15641300783766,1.53333349627338,-6.46474598817277,"feces","Week 1"
"ASV149","cdiff",-5.34211120852347,0.0121730470368721,0.788657478051513,1.6366339054178,-3.48191508339943,"feces","Week 1"
"ASV149","Intercept",5.4838675497682,0.00287099226862461,0.264023693838264,1.15727493284075,5.28547732361752,"feces","Week 1"
"ASV149","la",0.697552158510665,0.652496994534574,1,1.6366339054178,0.474232915012836,"feces","Week 1"
"ASV149","lg",-8.93766832898506,0.00135286217182715,0.121821713698527,1.6366339054178,-5.90241057117074,"feces","Week 1"
"ASV15","cdiff",-1.22377727165238,0.0363284127458755,1,0.509583665976022,-2.41121254165432,"feces","Week 1"
"ASV15","Intercept",8.62759293341395,2.31072269669167e-11,7.21160977562292e-09,0.360330065793546,24.0636585883558,"feces","Week 1"
"ASV15","la",0.426124347990963,0.429851058767764,1,0.509583665976022,0.841129948328674,"feces","Week 1"
"ASV15","lg",-2.18545792724328,0.00126226152962258,0.300214039516587,0.509583665976022,-4.30856447660178,"feces","Week 1"
"ASV150","cdiff",-10.6164677117825,0.00250090875037117,0.266914234747715,2.26325336483709,-4.99125153986266,"feces","Week 1"
"ASV150","Intercept",7.31944723593903,0.00283344426644479,0.300272373173869,1.60036180181958,4.9646096764605,"feces","Week 1"
"ASV150","la",-10.1939201102604,0.00256144332377329,0.318035239738971,2.2632533648371,-4.8104845068112,"feces","Week 1"
"ASV150","lg",-3.97436324880147,0.108505342064379,1,2.2632533648371,-1.83128260273557,"feces","Week 1"
"ASV151","cdiff",9.23109014122275,0.00170520439922567,0.125313968367183,1.55370088368728,6.79412442176448,"feces","Week 1"
"ASV151","Intercept",-2.95871578336218,0.132055943202691,0.776853916759162,1.09863243079081,-2.7919885354041,"feces","Week 1"
"ASV151","la",9.34914598178419,0.00155886269631095,0.116732433301465,1.55370088368728,6.88087269816052,"feces","Week 1"
"ASV151","lg",-0.390566845030114,0.338955591192146,0.974522467812133,1.55370088368728,-0.485806358141471,"feces","Week 1"
"ASV152","cdiff",0.242806488450612,0.851531611253208,1,1.43987656913501,0.191144370573207,"feces","Week 1"
"ASV152","Intercept",6.58455621517621,0.000507501891051748,0.0897893177989838,1.01814648610699,7.29985954713384,"feces","Week 1"
"ASV152","la",-9.51884036409603,0.000246656840390949,0.0545186670086283,1.43987656913501,-7.27248049877055,"feces","Week 1"
"ASV152","lg",-10.1055624319359,0.000262429948170523,0.0473839277279909,1.43987656913501,-7.76610663764147,"feces","Week 1"
"ASV153","cdiff",-0.138678218573881,0.690960081579228,1,0.492102811549445,-0.290304838072394,"feces","Week 1"
"ASV153","Intercept",4.33719503371871,8.56690217907862e-08,2.53993726152398e-05,0.347969235087578,12.6803753034524,"feces","Week 1"
"ASV153","la",2.20996320149445,0.00113832497252576,0.280508794555861,0.492102811549445,4.54479266927879,"feces","Week 1"
"ASV153","lg",-0.214867553881743,0.630149457024652,1,0.492102811549445,-0.452645167086078,"feces","Week 1"
"ASV154","cdiff",-8.61198708306766,0.000603658919590312,0.117015766210197,1.43865830707412,-6.67481683993355,"feces","Week 1"
"ASV154","Intercept",5.5344986537006,0.00151514245595014,0.182314787676464,1.01728504474247,6.2019727067566,"feces","Week 1"
"ASV154","la",1.58780102451212,0.274451112553304,0.99812588881838,1.43865830707412,1.25670642552781,"feces","Week 1"
"ASV154","lg",-9.06710659521739,0.000726062367838792,0.0867195164572479,1.43865830707412,-7.04382041036808,"feces","Week 1"
"ASV156","cdiff",-7.11261726430432,0.00424724003156832,0.362309404115236,1.61061226557789,-5.01297331381576,"feces","Week 1"
"ASV156","Intercept",3.88090170335792,0.018720148745338,0.564110345892571,1.13887485485235,4.04245010874856,"feces","Week 1"
"ASV156","la",-6.89284123711983,0.00858322397504836,0.384356293825629,1.61061226557789,-4.92245518746191,"feces","Week 1"
"ASV156","lg",-0.279575442853291,0.808027452839501,1,1.61061226557789,-0.224223099963312,"feces","Week 1"
"ASV157","cdiff",1.25694989300383,0.417581560246649,0.996830700294824,1.88690134207293,0.735144692703699,"feces","Week 1"
"ASV157","Intercept",-2.56894210259189,0.190028448033222,0.943267362435142,1.33424073440977,-1.92505708663531,"feces","Week 1"
"ASV157","la",8.53145387868967,0.00212749807749268,0.349099224832005,1.88690134207293,4.70499641180777,"feces","Week 1"
"ASV157","lg",7.44665297610393,0.00505456344691041,0.52779436989208,1.88690134207293,4.09795633794624,"feces","Week 1"
"ASV158","cdiff",-3.82004035574859,0.0663443456625994,1,1.78286529607706,-2.21408197411259,"feces","Week 1"
"ASV158","Intercept",4.05139751980142,0.0154312174384024,0.707517741903985,1.26067614079825,3.5153831763387,"feces","Week 1"
"ASV158","la",-7.00137255042722,0.00586240414539135,0.514316480746215,1.78286529607706,-4.18415155088278,"feces","Week 1"
"ASV158","lg",0.0864910804585028,0.90451774081484,1,1.78286529607706,0.0579558006020593,"feces","Week 1"
"ASV159","cdiff",-0.320918702650413,0.493292776997095,0.999133314617501,2.25408187775136,-0.156746263877588,"feces","Week 1"
"ASV159","Intercept",-2.75362393095194,0.230322005133954,0.973473437234381,1.59387658110769,-1.78313669215604,"feces","Week 1"
"ASV159","la",1.24038428109185,0.494656602804761,0.993761755298958,2.25408187775136,0.606680309628752,"feces","Week 1"
"ASV159","lg",-0.818660018699066,0.478136768500802,0.992682176788132,2.25408187775136,-0.376965075275824,"feces","Week 1"
"ASV160","cdiff",-0.170633016251322,0.484992561475964,0.995840781233143,1.90824097168139,-0.127428538273634,"feces","Week 1"
"ASV160","Intercept",-2.8876953696261,0.143492478368239,0.938410954897549,1.34933013121391,-2.18886881254501,"feces","Week 1"
"ASV160","la",-0.245147401054008,0.409154486860857,1,1.90824097168139,-0.131913173237181,"feces","Week 1"
"ASV160","lg",6.64904764759567,0.0136510569536711,0.628074363444294,1.90824097168139,3.72180096828947,"feces","Week 1"
"ASV161","cdiff",7.1348703276426,0.00975726361929306,0.634952917687057,1.96509930987969,3.88921221180106,"feces","Week 1"
"ASV161","Intercept",-2.83193110141033,0.144260753302175,0.949858361442202,1.38953504772093,-2.09794467224991,"feces","Week 1"
"ASV161","la",-0.224751130544308,0.480388324302656,1,1.96509930987969,-0.0986039011933205,"feces","Week 1"
"ASV161","lg",-0.887111789793025,0.484001326188651,0.997194523596427,1.96509930987969,-0.500306404410196,"feces","Week 1"
"ASV162","cdiff",-0.357868757128138,0.419065968496936,1,1.96713237426509,-0.232154784441458,"feces","Week 1"
"ASV162","Intercept",-2.77676380596672,0.175410525299871,0.938093901691611,1.39097264133444,-2.05763245658334,"feces","Week 1"
"ASV162","la",7.79835984105243,0.00740087445986412,0.488929626614801,1.96713237426509,4.31820067838039,"feces","Week 1"
"ASV162","lg",-0.917464338610086,0.429687895331363,0.997212168541178,1.96713237426509,-0.541944434174429,"feces","Week 1"
"ASV165","cdiff",-0.454321503248333,0.557198751273655,1,2.28712781172413,-0.19474481358748,"feces","Week 1"
"ASV165","Intercept",-2.66335086923578,0.219696261329396,0.972695679035311,1.61724358511048,-1.73532573178392,"feces","Week 1"
"ASV165","la",-0.405958352612693,0.533314639461175,1,2.28712781172413,-0.117413368550624,"feces","Week 1"
"ASV165","lg",0.685747910205663,0.502217052491511,1,2.28712781172413,0.380723759366004,"feces","Week 1"
"ASV166","cdiff",6.16007807884881,0.0186059411960211,0.730851840165417,1.90198465992686,3.49173909037829,"feces","Week 1"
